"Dstat 0.7.2svn CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","drivers-perf-01",,,,"User:","drivers"
"Cmdline:","dstat --proc --cpu --cpu-use --sys --mem-adv --swap --page --disk -D total,sda,sdb --disk-avgrq --disk-avgqu --disk-svctm --disk-tps --disk-wait --net --time --output cassandra-stress-large-objects.csv 1 370",,,,"Date:","02 Sep 2015 06:32:54 PDT"
"procs",,,"total cpu usage",,,,,"cpu usage",,,,,,,,,,,,,,,,,,,,,,,,"system",,"advanced memory usage",,,,,,,,"swap",,"paging",,"dsk/total",,"dsk/sda",,"dsk/sdb",,"sda","sdb","sda","sdb","sda","sdb","dsk/total",,"dsk/sda",,"dsk/sdb",,"sda",,"sdb",,"net/total",,"system"
1,0,0,0.042,0.042,99.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990,0,0,0,0,0,0,0,0,475,1041,135170646016,946876416,92798722048,211345408,40038297600,72122368,1007616,1176412160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1778,02-09 06:37:40
0,0,0,0,0.083,99.875,0.042,0,1.961,0,0,1.010,0.990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1088,135170646016,946839552,92798758912,211353600,40038289408,72122368,1007616,1176412160,0,0,0,0,0,24576,0,24576,0,0,24,0,0.012,0,6,0,0,2,0,2,0,0,0,6,0,0,258,1746,02-09 06:37:41
0,0,0,0.125,0.167,99.708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.990,0,0,0,0,0,0,0,0,3,0,666,1354,135170646016,946298880,92799291392,211353600,40038297600,72134656,1007616,1176412160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,19450,02-09 06:37:42
0,0,0,0.042,0.125,99.791,0.042,0,1,0,0,1,0.990,0,0,0,1.010,1.010,0,0,0,0,0,0.990,0,0,0,0,0,0,0,0,752,1116,135170646016,945741824,92799848448,211353600,40038297600,9539584,1007616,1176412160,0,0,0,0,0,62840832,0,62840832,0,0,989.806,0,8.136,0,1.065,0,0,124,0,124,0,0,0,65.613,0,0,624,5262,02-09 06:37:43
0,0,0,0,0.083,99.917,0,0,0,0,0,1,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,1041,135170646016,945741824,92799848448,211353600,40038297600,9560064,1007616,1176412160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2004,02-09 06:37:44
1,0,0,0.083,0.083,99.833,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,1072,135170646016,945688576,92799901696,211353600,40038297600,9560064,1007616,1176412160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1762,02-09 06:37:45
0,0,0,0,0.042,99.958,0,0,1,0,0.990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,1029,135170646016,945520640,92800053248,211353600,40038297600,9560064,1007616,1176428544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1660,02-09 06:37:46
0,0,0,0.083,0.167,99.708,0.042,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990,0,0,0,750,1511,135170646016,944840704,92800733184,211361792,40038289408,9494528,1007616,1176428544,0,0,0,0,0,12288,0,12288,0,0,12,0,0.008,0,4,0,0,2,0,2,0,0,0,4,0,0,906,17861,02-09 06:37:47
1,0,0,0.042,0.083,99.833,0.042,0,1.980,0,0,1,0,0,0,0.990,0,0,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,494,1070,135170646016,944705536,92800860160,211361792,40038297600,9220096,1007616,1176428544,0,0,0,0,0,126976,0,126976,0,0,41.333,0,0.024,0,1.333,0,0,6,0,6,0,0,0,4,0,0,330,1890,02-09 06:37:48
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1078,135170646016,944574464,92800991232,211361792,40038297600,9150464,1007616,1176428544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1836,02-09 06:37:49
0,0,0,0.042,0.042,99.917,0,0,0.990,0,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,1033,135170646016,944574464,92800991232,211361792,40038297600,9150464,1007616,1176428544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,1730,02-09 06:37:50
1,0,0,0,0.083,99.917,0,0,1,0,0,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1032,135170646016,944320512,92801245184,211361792,40038297600,9150464,1007616,1176428544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1746,02-09 06:37:51
0,0,0,0.083,0.167,99.750,0,0,1,0,0,0,0,0,0,0,3,0.990,0,0,0,0,0,0,0,0,0,0.990,0,0,0,0,668,1421,135170646016,944193536,92801372160,211361792,40038297600,9142272,1007616,1176428544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,19359,02-09 06:37:52
0,0,0,0.083,0.042,99.833,0.042,0,1,0,0,1,0.990,2,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,1087,135170646016,944074752,92801490944,211369984,40038289408,9138176,1007616,1176428544,0,0,0,0,0,331776,0,331776,0,0,12.960,0,0.016,0,0.240,0,0,50,0,50,0,0,0,0.320,0,0,282,1778,02-09 06:37:53
0,0,0,0,0.083,99.917,0,0,1,0.990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1046,135170646016,943558656,92801998848,211369984,40038297600,9146368,1007616,1176428544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1906,02-09 06:37:54
0,0,0,0.042,0.083,99.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1045,135170646016,943386624,92802170880,211369984,40038297600,8835072,1007616,1176428544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1800,02-09 06:37:55
0,0,0,0,0.042,99.958,0,0,0,0,0,1,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,1010,135170646016,943128576,92802416640,211369984,40038301696,8839168,1007616,1176436736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,1918,02-09 06:37:56
0,0,0,0.125,0.208,99.667,0,0,2.941,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,678,1442,135170646016,942538752,92803006464,211369984,40038301696,8839168,1007616,1176436736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,17771,02-09 06:37:57
0,0,0,0,0.083,99.750,0.167,0,0,0,0,1,0,1,0,3.030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,1093,135170646016,942497792,92803047424,211369984,40038301696,196608,1007616,1176436736,0,0,0,0,0,8851456,0,8851456,0,0,576.267,0,0.652,0,0.933,0,0,30,0,30,0,0,0,21.733,0,0,396,1988,02-09 06:37:58
0,0,0,0.042,0.042,99.917,0,0,1,0,0,1,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1025,135170646016,942497792,92803047424,211378176,40038293504,196608,1007616,1176436736,0,0,0,0,0,24576,0,24576,0,0,24,0,0.004,0,2,0,0,2,0,2,0,0,0,2,0,0,384,2024,02-09 06:37:59
0,0,0,0.042,0.083,99.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,998,135170646016,942440448,92803096576,211378176,40038301696,212992,1007616,1176436736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1948,02-09 06:38:00
0,0,0,0.042,0.083,99.875,0,0,0.990,0,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,1085,135170646016,942407680,92803129344,211378176,40038301696,212992,1007616,1176436736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,2360,02-09 06:38:01
0,0,0,0.083,0.167,99.750,0,0,1,0,0,1.980,0,0,0.990,0,3,0,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,655,1380,135170646016,942026752,92803510272,211378176,40038301696,49152,1007616,1176436736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,19245,02-09 06:38:02
0,0,0,0.042,0.083,99.833,0.042,0,1,0,0,1,0.990,0,0.990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1056,135170646016,941854720,92803682304,211378176,40038301696,49152,1007616,1176436736,0,0,0,0,0,20480,0,20480,0,0,20,0,0.008,0,4,0,0,2,0,2,0,0,0,4,0,0,258,1826,02-09 06:38:03
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,1008,135170646016,941682688,92803854336,211378176,40038301696,61440,1007616,1176436736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,2100,02-09 06:38:04
0,0,0,0.042,0.083,99.875,0,0,1.961,0,0.990,1,0.990,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,1106,135170646016,941903872,92803633152,211386368,40038293504,61440,1007616,1176436736,0,0,0,0,0,12288,0,12288,0,0,12,0,0.012,0,6,0,0,2,0,2,0,0,0,6,0,0,324,1832,02-09 06:38:05
0,0,0,0,0.042,99.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1011,135170646016,941895680,92803616768,211386368,40038301696,61440,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1858,02-09 06:38:06
0,0,0,0.125,0.167,99.709,0,0,1,0,0,1.980,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.990,0,0,0,0,668,1359,135170646016,941293568,92804218880,211386368,40038301696,61440,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,17701,02-09 06:38:07
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1.010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,1038,135170646016,941027328,92804485120,211386368,40038301696,61440,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1794,02-09 06:38:08
0,0,0,0,0.083,99.917,0,0,1.961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1051,135170646016,940650496,92804861952,211386368,40038301696,61440,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1730,02-09 06:38:09
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,1038,135170646016,940531712,92804980736,211386368,40038301696,61440,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1746,02-09 06:38:10
1,0,0,0.042,0.083,99.792,0.083,0,1,0,0,1.010,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1051,135170646016,940400640,92805107712,211394560,40038297600,65536,1007616,1176453120,0,0,0,0,0,12288,0,12288,0,0,12,0,0.012,0,6,0,0,2,0,2,0,0,0,6,0,0,198,1730,02-09 06:38:11
0,0,0,0.083,0.167,99.750,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,1320,135170646016,940400640,92805107712,211394560,40038297600,65536,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,19430,02-09 06:38:12
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1077,135170646016,940392448,92805107712,211394560,40038305792,65536,1007616,1176453120,0,0,0,0,0,12288,0,12288,0,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,210,1778,02-09 06:38:13
0,0,0,0,0.042,99.958,0,0,0.990,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,999,135170646016,940265472,92805234688,211394560,40038305792,57344,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1874,02-09 06:38:14
0,0,0,0.083,0.083,99.833,0,0,0,0,0.990,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1022,135170646016,940011520,92805488640,211394560,40038305792,57344,1007616,1176453120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1848,02-09 06:38:15
0,0,0,0,0.083,99.917,0,0,1.980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.990,0,0,0,0,0,0,0,0,477,1036,135170646016,940011520,92805472256,211394560,40038305792,57344,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,1832,02-09 06:38:16
1,0,0,0.083,0.167,99.708,0.042,0,0,0,0,1.980,0,1,0,2.970,0,0,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,695,1422,135170646016,939974656,92805500928,211402752,40038305792,69632,1007616,1176469504,0,0,0,0,0,24576,0,24576,0,0,24,0,0.008,0,4,0,0,2,0,2,0,0,0,4,0,0,1086,19490,02-09 06:38:17
0,0,0,0.083,0.042,99.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,1042,135170646016,939974656,92805500928,211402752,40038305792,69632,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1970,02-09 06:38:18
0,0,0,0.042,0.083,99.875,0,0,1.980,0,0,1,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,1072,135170646016,939847680,92805627904,211402752,40038305792,69632,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,5356,02-09 06:38:19
1,0,0,0,0.083,99.917,0,0,0,0,0,1,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,1032,135170646016,939847680,92805627904,211402752,40038305792,69632,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,1746,02-09 06:38:20
0,0,0,0.042,0.083,99.875,0,0,0.990,0,0,1.010,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,1066,135170646016,939847680,92805627904,211402752,40038305792,69632,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2226,02-09 06:38:21
1,0,0,0.083,0.167,99.750,0,0,1,0,0,1.980,0,0,0,0,0,1.961,0,0,0,0,0,0,0,0,3,0,0,0,0,0,716,1381,135170646016,939720704,92805754880,211402752,40038305792,69632,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,17645,02-09 06:38:22
0,0,0,0.042,0.042,99.875,0.042,0,0,0,0.990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,1029,135170646016,939466752,92806008832,211410944,40038297600,32768,1007616,1176469504,0,0,0,0,0,49152,0,49152,0,0,9.600,0,0.012,0,1.200,0,0,10,0,10,0,0,0,1.200,0,0,3766,1810,02-09 06:38:23
0,0,0,0,0.083,99.917,0,0,0.990,0,0,1,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1036,135170646016,939438080,92806037504,211410944,40038297600,32768,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1932,02-09 06:38:24
1,0,0,0.042,0.083,99.875,0,0,1.010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1072,135170646016,939311104,92806156288,211410944,40038305792,32768,1007616,1176469504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1746,02-09 06:38:25
0,0,0,0.083,0.083,99.833,0,0,0.990,0.990,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,1037,135170646016,939307008,92806139904,211410944,40038309888,36864,1007616,1176485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1660,02-09 06:38:26
0,0,0,0.083,0.208,99.708,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,1340,135170646016,939307008,92806139904,211410944,40038309888,36864,1007616,1176485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,19291,02-09 06:38:27
0,0,0,0,0.083,99.917,0,0,1,1,0,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1054,135170646016,938774528,92806672384,211410944,40038309888,36864,1007616,1176485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1628,02-09 06:38:28
0,0,0,0.083,0.083,99.833,0,0,0.990,0,0,1,0,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1088,135170646016,938577920,92806860800,211419136,40038309888,36864,1007616,1176485888,0,0,0,0,0,12288,0,12288,0,0,12,0,0.008,0,4,0,0,2,0,2,0,0,0,4,0,0,258,1746,02-09 06:38:29
1,0,0,0,0.083,99.917,0,0,1.010,0,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,1007,135170646016,938450944,92806987776,211419136,40038309888,36864,1007616,1176485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1906,02-09 06:38:30
0,0,0,0.042,0.083,99.875,0,0,0.990,0,1,1,0.990,0,0,0,0,0,0,0,0,0,0,0.990,0,0,0,0,0,0,0,0,491,1037,135170646016,938450944,92806987776,211419136,40038309888,36864,1007616,1176485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1660,02-09 06:38:31
1,0,0,0.083,0.208,99.708,0,0,2,0,0,0,0,0,0.990,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,1397,135170646016,938450944,92806987776,211419136,40038309888,36864,1007616,1176485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,17702,02-09 06:38:32
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1053,135170646016,938450944,92806987776,211419136,40038309888,36864,1007616,1176485888,0,0,0,0,0,24576,0,24576,0,0,8,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,144,1692,02-09 06:38:33
0,0,0,0.042,0.042,99.917,0,0,0.990,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,1025,135170646016,938258432,92807180288,211419136,40038309888,36864,1007616,1176485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1842,02-09 06:38:34
1,0,0,0,0.083,99.875,0.042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1069,135170646016,938258432,92807172096,211427328,40038309888,40960,1007616,1176485888,0,0,0,0,0,12288,0,12288,0,0,12,0,0.008,0,4,0,0,2,0,2,0,0,0,4,0,0,330,1746,02-09 06:38:35
0,0,0,0.042,0.083,99.875,0,0,1,0,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1033,135170646016,938131456,92807282688,211427328,40038309888,40960,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1756,02-09 06:38:36
0,0,0,0.125,0.167,99.708,0,0,0,0,0,1,1,1,3,0,0,0,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,741,1380,135170646016,938131456,92807282688,211427328,40038309888,12288,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,19068,02-09 06:38:37
0,0,0,0,0.083,99.917,0,0,1,0,0.990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,1039,135170646016,938131456,92807282688,211427328,40038309888,12288,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,2008,02-09 06:38:38
0,0,0,0.042,0.042,99.917,0,0,0.990,0,0,1,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,1037,135170646016,937975808,92807438336,211427328,40038309888,12288,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,1746,02-09 06:38:39
0,0,0,0,0.083,99.917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,1016,135170646016,937721856,92807692288,211427328,40038309888,12288,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1746,02-09 06:38:40
0,0,0,0.042,0.042,99.875,0.042,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,1098,135170646016,937594880,92807819264,211435520,40038301696,12288,1007616,1176502272,0,0,0,0,0,12288,0,12288,0,0,12,0,0.008,0,4,0,0,2,0,2,0,0,0,4,0,0,258,1874,02-09 06:38:41
1,0,0,0.125,0.208,99.667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,707,1372,135170646016,937205760,92808200192,211435520,40038309888,12288,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,19489,02-09 06:38:42
0,0,0,0,0.042,99.958,0,0,1,0,0,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1036,135170646016,936927232,92808478720,211435520,40038309888,12288,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1692,02-09 06:38:43
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1,0,0.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1042,135170646016,936542208,92808859648,211435520,40038313984,16384,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1746,02-09 06:38:44
0,0,0,0,0.083,99.917,0,0,1.980,0,0,1.980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1076,135170646016,936566784,92808835072,211435520,40038313984,16384,1007616,1176502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1762,02-09 06:38:45
0,0,0,0.083,0.042,99.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1045,135170646016,936439808,92808945664,211435520,40038313984,16384,1007616,1176518656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1644,02-09 06:38:46
1,0,0,0.083,0.167,99.750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,730,1493,135170646016,936194048,92809191424,211443712,40038305792,16384,1007616,1176518656,0,0,0,0,0,12288,0,12288,0,0,12,0,0.004,0,2,0,0,2,0,2,0,0,0,2,0,0,726,17692,02-09 06:38:47
0,0,0,0,0.083,99.917,0,0,1,0,0,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,1080,135170646016,936181760,92809191424,211443712,40038313984,16384,1007616,1176522752,0,0,0,0,0,12288,0,12288,0,0,12,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,198,1906,02-09 06:38:48
0,0,0,0.042,0.042,99.917,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1086,135170646016,936181760,92809191424,211443712,40038313984,20480,1007616,1176522752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,1924,02-09 06:38:49
0,0,0,0.042,0.083,99.875,0,0,0.990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,1005,135170646016,936181760,92809191424,211443712,40038313984,20480,1007616,1176522752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1644,02-09 06:38:50
0,0,0,0.042,0.083,99.875,0,0,0,0,0,1,1,0.990,0,0,0,0,0,0,0,0,0,0.990,0,0,0,0,0,0,0,0,488,1073,135170646016,935890944,92809515008,211443712,40038313984,20480,1007616,1176489984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1746,02-09 06:38:51
0,0,0,0.083,0.167,99.750,0,0,1,1,0,1,0,0,3,0.990,0.990,0,0,0,0,0,0,0,0,0,0,0,0.990,0,0,0,686,1356,135170646016,935890944,92809515008,211443712,40038313984,20480,1007616,1176489984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,19259,02-09 06:38:52
0,0,0,0,0.042,99.917,0.042,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1098,135170646016,935829504,92809568256,211451904,40038313984,20480,1007616,1176489984,0,0,0,0,0,24576,0,24576,0,0,24,0,0.008,0,4,0,0,2,0,2,0,0,0,4,0,0,270,1794,02-09 06:38:53
1,0,0,0.083,0.083,99.833,0,0,1,0,0.990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,1047,135170646016,935657472,92809740288,211451904,40038313984,20480,1007616,1176489984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,1906,02-09 06:38:54
